UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rad/s],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
8437,L55616,0,298.7,309.9,143.57078426905355,51.3,201,0,0,0,0,0,0
8438,L55617,0,298.7,309.8,123.67403079631819,65.9,203,1,0,0,0,1,0
8439,L55618,0,298.6,309.8,153.83332027078018,42.8,205,0,0,0,0,0,0
8440,L55619,0,298.6,309.8,171.42623913088303,34.6,207,0,0,0,0,0,0
8441,L55620,0,298.6,309.8,143.46606451393387,56.0,0,0,0,0,0,0,0
8442,L55621,0,298.6,309.9,170.69320084504542,30.6,2,0,0,0,0,0,0
8443,L55622,0,298.6,310.0,158.85986851652387,39.0,4,0,0,0,0,0,0
8444,M23303,1,298.6,309.9,174.6725515395925,32.3,6,0,0,0,0,0,0
8445,M23304,1,298.6,309.9,190.3805148075415,24.9,9,0,0,0,0,0,0
8446,M23305,1,298.6,310.0,161.3731426393957,36.9,12,0,0,0,0,0,0
8447,L55626,0,298.5,309.9,155.19467708733578,42.1,15,0,0,0,0,0,0
8448,L55627,0,298.6,310.1,150.6917276171904,49.9,17,0,0,0,0,0,0
8449,L55628,0,298.5,310.0,156.24187463853238,41.2,19,0,0,0,0,0,0
8450,L55629,0,298.4,309.9,180.6415775814131,27.8,21,0,0,0,0,0,0
8451,L55630,0,298.4,310.0,163.25809823154958,44.2,23,0,0,0,0,0,0
8452,L55631,0,298.5,310.0,150.27284859671178,42.5,25,0,0,0,0,0,0
8453,M23312,1,298.6,310.0,158.3362697409256,37.5,27,0,0,0,0,0,0
8454,L55633,0,298.6,309.9,163.7816970071479,37.1,30,0,0,0,0,0,0
8455,L55634,0,298.6,310.0,159.38346729212216,40.3,32,0,0,0,0,0,0
8456,L55635,0,298.6,309.9,141.99998794225863,59.5,34,0,0,0,0,0,0
8457,L55636,0,298.6,309.9,162.94393896619061,38.6,36,0,0,0,0,0,0
8458,L55637,0,298.6,309.9,145.87461888168605,45.5,38,0,0,0,0,0,0
8459,L55638,0,298.7,309.9,183.57373072476358,26.8,40,0,0,0,0,0,0
8460,L55639,0,298.7,309.9,172.89231570255828,29.5,42,0,0,0,0,0,0
8461,L55640,0,298.7,309.9,143.67550402417322,54.7,44,0,0,0,0,0,0
8462,L55641,0,298.7,309.9,151.42476590302803,43.3,46,0,0,0,0,0,0
8463,M23322,1,298.7,309.8,157.1843524346093,44.7,48,0,0,0,0,0,0
8464,M23323,1,298.7,309.9,147.75957447383993,45.1,51,0,0,0,0,0,0
8465,H37878,2,298.6,309.7,175.09143056007116,27.5,54,0,0,0,0,0,0
8466,M23325,1,298.7,309.8,154.46163880149817,40.5,59,0,0,0,0,0,0
8467,L55646,0,298.7,309.8,153.83332027078018,38.4,62,0,0,0,0,0,0
8468,L55647,0,298.6,309.8,178.44246272390023,28.3,64,0,0,0,0,0,0
8469,H37882,2,298.6,309.7,153.20500174006224,39.1,66,0,0,0,0,0,0
8470,M23329,1,298.6,309.7,134.0412865531645,64.1,71,0,0,0,0,0,0
8471,L55650,0,298.7,309.9,153.3097214951819,38.0,74,0,0,0,0,0,0
8472,L55651,0,298.6,309.8,139.4867138193868,46.4,76,0,0,0,0,0,0
8473,L55652,0,298.5,309.7,171.11207986552404,37.8,78,0,0,0,0,0,0
8474,M23333,1,298.6,309.8,149.7492498211135,43.1,80,0,0,0,0,0,0
8475,M23334,1,298.5,309.7,159.48818704724184,44.6,83,0,0,0,0,0,0
8476,M23335,1,298.5,309.7,163.04865872131026,37.7,86,0,0,0,0,0,0
8477,L55656,0,298.5,309.6,165.98081186466072,32.2,89,0,0,0,0,0,0
8478,H37891,2,298.5,309.6,165.35249333394276,33.5,91,0,0,0,0,0,0
8479,M23338,1,298.5,309.7,141.79054843201934,60.8,96,0,0,0,0,0,0
8480,L55659,0,298.6,309.7,170.37904157968646,33.4,99,0,0,0,0,0,0
8481,L55660,0,298.4,309.6,154.67107831173746,35.6,101,0,0,0,0,0,0
8482,M23341,1,298.3,309.4,167.02800941585735,29.0,103,0,0,0,0,0,0
8483,L55662,0,298.4,309.5,159.17402778188284,38.1,106,0,0,0,0,0,0
8484,L55663,0,298.3,309.4,169.4365637836095,31.5,108,0,0,0,0,0,0
8485,L55664,0,298.4,309.5,146.2934979021647,50.3,110,0,0,0,0,0,0
8486,L55665,0,298.4,309.5,151.84364492350664,47.9,112,0,0,0,0,0,0
8487,M23346,1,298.5,309.5,157.1843524346093,40.2,114,0,0,0,0,0,0
8488,L55667,0,298.4,309.4,145.7698991265664,50.1,117,0,0,0,0,0,0
8489,L55668,0,298.4,309.4,145.0368608407288,43.2,119,0,0,0,0,0,0
8490,L55669,0,298.4,309.4,152.99556222982292,46.3,121,0,0,0,0,0,0
8491,M23350,1,298.5,309.6,142.8377459832159,58.7,123,0,0,0,0,0,0
8492,L55671,0,298.5,309.5,165.35249333394276,38.6,126,0,0,0,0,0,0
8493,M23352,1,298.4,309.5,158.54570925116488,38.8,128,0,0,0,0,0,0
8494,M23353,1,298.3,309.5,163.36281798666923,36.9,131,0,0,0,0,0,0
8495,L55674,0,298.3,309.5,161.47786239451537,36.7,134,0,0,0,0,0,0
8496,L55675,0,298.3,309.4,174.6725515395925,27.1,136,0,0,0,0,0,0
8497,M23356,1,298.3,309.4,190.17107529730214,22.6,138,0,0,0,0,0,0
8498,M23357,1,298.3,309.4,158.0221104755666,34.2,141,0,0,0,0,0,0
8499,L55678,0,298.4,309.6,154.8805178219768,37.8,144,0,0,0,0,0,0
8500,L55679,0,298.4,309.6,173.31119472303692,30.2,146,0,0,0,0,0,0
8501,L55680,0,298.3,309.5,179.17550100973784,30.3,148,0,0,0,0,0,0
8502,L55681,0,298.4,309.7,165.5619328441821,34.6,150,0,0,0,0,0,0
8503,H37916,2,298.6,309.8,133.93656679804485,55.9,152,0,0,0,0,0,0
8504,L55683,0,298.5,309.8,153.72860051566056,40.9,157,0,0,0,0,0,0
8505,L55684,0,298.4,309.7,148.59733251479722,41.3,159,0,0,0,0,0,0
8506,L55685,0,298.4,309.7,160.22122533307945,38.6,161,0,0,0,0,0,0
8508,L55687,0,298.4,309.7,158.96458827164355,39.8,165,0,0,0,0,0,0
8509,M23368,1,298.4,309.7,175.82446884590874,33.3,167,0,0,0,0,0,0
8510,M23369,1,298.4,309.7,195.82594207376377,22.5,170,0,0,0,0,0,0
8511,L55690,0,298.3,309.7,155.4041165975751,44.3,173,0,0,0,0,0,0
8512,L55691,0,298.4,309.7,152.57668320934428,44.2,175,0,0,0,0,0,0
8513,H37926,2,298.3,309.6,161.89674141499398,36.2,177,0,0,0,0,0,0
8514,M23373,1,298.2,309.5,154.77579806685713,36.5,182,0,0,0,0,0,0
8515,L55694,0,298.2,309.4,151.52948565814768,47.1,185,0,0,0,0,0,0
8516,L55695,0,298.2,309.4,151.11060663766906,45.4,187,0,0,0,0,0,0
8517,L55696,0,298.3,309.6,159.90706606772045,30.9,189,0,0,0,0,0,0
8518,M23377,1,298.3,309.6,153.83332027078018,54.8,191,0,0,0,0,0,0
8519,M23378,1,298.3,309.6,176.03390835614806,27.1,194,0,0,0,0,0,0
8520,L55699,0,298.3,309.6,148.70205226991686,44.1,197,0,0,0,0,0,0
8521,M23380,1,298.3,309.5,161.58258214963502,49.9,199,0,0,0,0,0,0
8522,L55701,0,298.4,309.5,144.09438304465183,50.4,202,0,0,0,0,0,0
8523,H37936,2,298.3,309.4,170.79792060016507,29.8,0,0,0,0,0,0,0
8524,H37937,2,298.3,309.3,160.1165055779598,41.7,5,0,0,0,0,0,0
8525,L55704,0,298.3,309.4,153.72860051566056,46.2,10,0,0,0,0,0,0
8526,L55705,0,298.3,309.4,144.30382255489116,52.3,12,0,0,0,0,0,0
8527,L55706,0,298.3,309.3,146.71237692264333,51.9,14,0,0,0,0,0,0
8528,L55707,0,298.4,309.3,160.32594508819912,37.4,16,0,0,0,0,0,0
8529,L55708,0,298.4,309.3,158.3362697409256,35.8,18,0,0,0,0,0,0
8530,M23389,1,298.5,309.4,159.38346729212216,47.4,20,0,0,0,0,0,0
8531,M23390,1,298.5,309.3,169.1224045182505,31.8,23,0,0,0,0,0,0
8532,L55711,0,298.6,309.3,151.73892516838703,46.5,26,0,0,0,0,0,0
8533,L55712,0,298.6,309.4,137.7064779823526,55.5,28,0,0,0,0,0,0
8534,M23393,1,298.6,309.4,153.41444125030156,41.1,30,0,0,0,0,0,0
8535,M23394,1,298.6,309.5,147.02653618800232,43.3,33,0,0,0,0,0,0
8536,L55715,0,298.6,309.5,162.00146117011366,44.8,36,0,0,0,0,0,0
8537,M23396,1,298.6,309.5,149.33037080063482,45.4,38,0,0,0,0,0,0
8538,L55717,0,298.6,309.5,181.1651763570114,30.2,41,0,0,0,0,0,0
8539,L55718,0,298.5,309.4,162.10618092523333,37.7,43,0,0,0,0,0,0
8540,L55719,0,298.5,309.4,158.85986851652387,40.2,45,0,0,0,0,0,0
8541,L55720,0,298.6,309.5,176.66222688686602,29.3,47,0,0,0,0,0,0
8542,L55721,0,298.5,309.5,182.0029343979687,25.2,49,0,0,0,0,0,0
8543,H37956,2,298.4,309.4,158.3362697409256,35.3,51,0,0,0,0,0,0
8544,M23403,1,298.5,309.4,142.94246573833559,48.7,56,0,0,0,0,0,0
8545,H37958,2,298.5,309.4,210.59142754563578,21.0,59,0,0,0,0,0,0
8546,L55725,0,298.4,309.3,189.12387774610553,27.6,64,0,0,0,0,0,0
8547,L55726,0,298.4,309.3,179.6990997853362,28.4,66,0,0,0,0,0,0
8548,M23407,1,298.4,309.4,174.46311202935317,24.3,68,0,0,0,0,0,0
8549,L55728,0,298.5,309.4,165.24777357882311,36.3,71,0,0,0,0,0,0
8550,L55729,0,298.3,309.3,163.1533784764299,37.2,73,0,0,0,0,0,0
8551,L55730,0,298.3,309.2,152.47196345422464,45.5,75,0,0,0,0,0,0
8552,M23411,1,298.2,309.1,152.57668320934428,49.0,77,0,0,0,0,0,0
8553,L55732,0,298.2,309.1,153.62388076054089,44.5,80,0,0,0,0,0,0
8554,M23413,1,298.1,309.0,173.93951325375488,38.2,82,0,0,0,0,0,0
8555,L55734,0,298.1,309.0,166.71385015049836,33.9,85,0,0,0,0,0,0
8556,L55735,0,298.2,309.0,167.13272917097697,37.2,87,0,0,0,0,0,0
8557,L55736,0,298.2,309.0,155.92771537317338,40.6,89,0,0,0,0,0,0
8558,L55737,0,298.3,309.0,154.04275978101953,48.3,91,0,0,0,0,0,0
8559,M23418,1,298.3,309.0,157.60323145508795,41.3,93,0,0,0,0,0,0
8560,L55739,0,298.3,309.0,159.0693080267632,40.0,96,0,0,0,0,0,0
8561,L55740,0,298.3,309.0,147.44541520848094,45.4,98,0,0,0,0,0,0
8562,L55741,0,298.2,308.9,139.4867138193868,44.4,100,0,0,0,0,0,0
8563,L55742,0,298.1,308.9,141.47638916666034,52.4,102,0,0,0,0,0,0
8564,L55743,0,298.0,308.9,157.07963267948966,36.7,104,0,0,0,0,0,0
8565,M23424,1,298.0,308.7,169.0176847631309,30.7,106,0,0,0,0,0,0
8566,L55745,0,298.0,308.8,155.92771537317338,36.5,109,0,0,0,0,0,0
8567,M23426,1,297.9,308.7,183.36429121452426,26.6,111,0,0,0,0,0,0
8568,L55747,0,298.0,308.7,158.2315499858059,45.8,114,0,0,0,0,0,0
8569,L55748,0,297.9,308.6,177.0811059073447,29.6,116,0,0,0,0,0,0
8570,L55749,0,297.9,308.6,183.99260974524222,27.5,118,0,0,0,0,0,0
8571,H37984,2,297.9,308.7,161.79202165987437,35.9,120,0,0,0,0,0,0
8572,L55751,0,297.9,308.6,236.87608608067038,15.7,125,0,0,0,0,0,0
8573,M23432,1,297.7,308.5,163.25809823154958,35.2,127,0,0,0,0,0,0
8574,L55753,0,297.6,308.4,170.27432182456678,32.4,130,0,0,0,0,0,0
8575,L55754,0,297.6,308.3,149.12093129039553,53.9,132,0,0,0,0,0,0
8576,M23435,1,297.6,308.3,172.57815643719928,29.1,134,0,0,0,0,0,0
8577,L55756,0,297.6,308.3,159.48818704724184,39.5,137,0,0,0,0,0,0
8578,L55757,0,297.6,308.3,157.28907218972896,43.2,139,0,0,0,0,0,0
8579,L55758,0,297.5,308.2,155.92771537317338,40.7,141,0,0,0,0,0,0
8580,M23439,1,297.4,308.1,169.64600329384882,31.2,143,0,0,0,0,0,0
8581,L55760,0,297.5,308.1,170.79792060016507,30.6,146,0,0,0,0,0,0
8582,M23441,1,297.5,308.0,149.64453006599382,45.8,148,0,0,0,0,0,0
8583,M23442,1,297.5,308.1,139.69615332962613,72.0,151,1,0,0,1,0,0
8584,L55763,0,297.4,308.0,149.01621153527586,38.0,154,0,0,0,0,0,0
8585,L55764,0,297.4,307.9,145.56045961632708,47.7,156,0,0,0,0,0,0
8586,M23445,1,297.4,307.9,140.11503235010477,48.5,158,0,0,0,0,0,0
8587,H38000,2,297.3,307.9,152.99556222982292,37.5,161,0,0,0,0,0,0
8588,M23447,1,297.4,307.9,170.37904157968646,34.3,166,0,0,0,0,0,0
8589,L55768,0,297.3,307.8,145.0368608407288,44.4,169,0,0,0,0,0,0
8590,M23449,1,297.3,307.8,161.05898337403673,48.0,171,0,0,0,0,0,0
8591,L55770,0,297.4,307.9,163.04865872131026,35.5,174,0,0,0,0,0,0
8592,L55771,0,297.4,307.9,168.1799267221736,33.4,176,0,0,0,0,0,0
8593,M23452,1,297.5,308.0,149.7492498211135,44.5,178,0,0,0,0,0,0
8594,M23453,1,297.4,308.0,167.6563279465753,34.6,181,0,0,0,0,0,0
8595,L55774,0,297.4,308.0,141.99998794225863,51.9,184,0,0,0,0,0,0
8596,M23455,1,297.5,308.2,170.06488231432746,30.9,186,0,0,0,0,0,0
8597,L55776,0,297.5,308.2,138.96311504378852,56.5,189,0,0,0,0,0,0
8598,L55777,0,297.6,308.3,147.6548547187203,47.0,191,0,0,0,0,0,0
8599,L55778,0,297.6,308.3,154.77579806685713,42.3,193,0,0,0,0,0,0
8600,L55779,0,297.6,308.4,152.89084247470328,40.3,195,0,0,0,0,0,0
8601,L55780,0,297.5,308.3,150.27284859671178,40.3,197,0,0,0,0,0,0
8602,H38015,2,297.4,308.2,142.31414720761762,46.9,199,0,0,0,0,0,0
8603,L55782,0,297.4,308.1,181.06045660189176,31.7,204,0,0,0,0,0,0
8604,H38017,2,297.3,308.0,144.93214108560912,49.1,206,0,0,0,0,0,0
8605,L55784,0,297.4,308.2,135.82152239019874,52.1,211,0,0,0,0,0,0
8606,L55785,0,297.5,308.4,171.00736011040442,33.3,213,0,0,0,0,0,0
8607,M23466,1,297.5,308.4,157.60323145508795,37.2,215,0,0,0,0,0,0
8608,L55787,0,297.5,308.4,150.06340908647243,50.0,218,0,0,0,0,0,0
8609,L55788,0,297.4,308.4,143.36134475881423,50.6,220,1,0,0,0,1,0
8610,L55789,0,297.4,308.3,154.46163880149817,40.5,222,1,1,0,0,0,0
8611,L55790,0,297.4,308.3,163.4675377417889,38.3,0,0,0,0,0,0,0
8612,L55791,0,297.4,308.3,154.14747953613917,45.5,2,0,0,0,0,0,0
8613,L55792,0,297.5,308.4,150.90116712742974,44.5,4,0,0,0,0,0,0
8614,M23473,1,297.5,308.5,146.71237692264333,50.5,6,0,0,0,0,0,0
8615,L55794,0,297.5,308.5,177.0811059073447,33.1,9,0,0,0,0,0,0
8616,L55795,0,297.6,308.6,144.7227015753698,47.1,11,0,0,0,0,0,0
8617,L55796,0,297.6,308.6,141.89526818713898,46.4,13,0,0,0,0,0,0
8618,L55797,0,297.6,308.6,160.1165055779598,45.3,15,0,0,0,0,0,0
8619,L55798,0,297.7,308.7,191.53243211385774,24.9,17,0,0,0,0,0,0
8620,H38033,2,297.6,308.6,154.98523757709646,39.8,19,0,0,0,0,0,0
8621,L55800,0,297.6,308.5,154.46163880149817,42.4,24,0,0,0,0,0,0
8622,M23481,1,297.6,308.5,149.8539695762331,52.6,26,0,0,0,0,0,0
8623,L55802,0,297.5,308.3,150.4822881069511,42.3,29,0,0,0,0,0,0
8624,M23483,1,297.5,308.3,154.5663585566178,45.6,31,0,0,0,0,0,0
8625,H38038,2,297.5,308.4,156.03243512829306,39.7,34,0,0,0,0,0,0
8626,L55805,0,297.4,308.3,170.90264035528475,33.5,39,0,0,0,0,0,0
8627,L55806,0,297.4,308.2,146.817096677763,49.7,41,0,0,0,0,0,0
8628,L55807,0,297.4,308.3,141.05751014618173,45.8,43,0,0,0,0,0,0
8629,L55808,0,297.5,308.4,182.94541219404562,31.0,45,0,0,0,0,0,0
8630,H38043,2,297.5,308.5,163.04865872131026,39.1,47,0,0,0,0,0,0
8631,L55810,0,297.4,308.4,143.57078426905355,57.4,52,0,0,0,0,0,0
8632,H38045,2,297.3,308.3,157.70795121020763,37.0,54,0,0,0,0,0,0
8633,L55812,0,297.3,308.3,166.504410640259,35.5,59,0,0,0,0,0,0
8634,L55813,0,297.4,308.3,139.90559283986545,53.7,61,0,0,0,0,0,0
8635,L55814,0,297.3,308.3,147.75957447383993,43.2,63,0,0,0,0,0,0
8636,L55815,0,297.4,308.3,178.44246272390023,27.3,65,0,0,0,0,0,0
8637,L55816,0,297.5,308.4,180.43213807117377,27.3,67,0,0,0,0,0,0
8638,L55817,0,297.5,308.5,152.7861227195836,39.7,69,0,0,0,0,0,0
8639,L55818,0,297.6,308.5,164.61945504810515,35.9,71,0,0,0,0,0,0
8640,L55819,0,297.5,308.4,144.93214108560912,56.0,73,0,0,0,0,0,0
8641,L55820,0,297.6,308.6,144.82742133048947,47.5,75,0,0,0,0,0,0
8642,M23501,1,297.6,308.5,142.4188669627373,48.6,77,0,0,0,0,0,0
8643,M23502,1,297.5,308.4,167.13272917097697,36.6,80,0,0,0,0,0,0
8644,L55823,0,297.5,308.5,151.63420541326735,54.3,83,0,0,0,0,0,0
8645,M23504,1,297.6,308.5,151.11060663766906,38.2,85,0,0,0,0,0,0
8646,M23505,1,297.6,308.6,156.24187463853238,35.5,88,0,0,0,0,0,0
8647,L55826,0,297.5,308.6,156.76547341413067,43.9,91,0,0,0,0,0,0
8648,L55827,0,297.5,308.5,160.22122533307945,38.5,93,0,0,0,0,0,0
8649,M23508,1,297.4,308.4,154.77579806685713,46.2,95,0,0,0,0,0,0
8650,L55829,0,297.4,308.4,139.0678347989082,61.8,98,0,0,0,0,0,0
8651,H38064,2,297.4,308.3,185.45868631691746,27.4,100,0,0,0,0,0,0
8652,M23511,1,297.4,308.4,163.7816970071479,35.0,105,0,0,0,0,0,0
8653,H38066,2,297.3,308.3,152.99556222982292,41.5,108,0,0,0,0,0,0
8654,M23513,1,297.4,308.3,139.8008730847458,57.9,113,0,0,0,0,0,0
8655,M23514,1,297.4,308.4,150.90116712742974,46.8,116,0,0,0,0,0,0
8656,L55835,0,297.3,308.3,132.7846494917286,60.6,119,0,0,0,0,0,0
8657,M23516,1,297.3,308.3,177.70942443806265,27.4,121,0,0,0,0,0,0
8658,L55837,0,297.4,308.4,148.80677202503654,46.0,124,0,0,0,0,0,0
8659,L55838,0,297.4,308.5,156.66075365901102,36.4,126,0,0,0,0,0,0
8660,L55839,0,297.5,308.5,143.98966328953216,55.6,128,0,0,0,0,0,0
8661,L55840,0,297.4,308.5,135.6120828799594,52.1,130,0,0,0,0,0,0
8662,L55841,0,297.4,308.5,172.054557661601,33.8,132,0,0,0,0,0,0
8663,L55842,0,297.5,308.6,158.54570925116488,36.9,134,0,0,0,0,0,0
8664,L55843,0,297.5,308.6,174.98671080495149,29.4,136,0,0,0,0,0,0
8665,H38078,2,297.5,308.6,141.89526818713898,58.9,138,0,0,0,0,0,0
8666,L55845,0,297.6,308.7,142.94246573833559,50.6,143,0,0,0,0,0,0
8667,L55846,0,297.5,308.7,147.3406954533613,42.5,145,0,0,0,0,0,0
8668,M23527,1,297.5,308.8,152.36724369910496,46.1,147,0,0,0,0,0,0
8669,L55848,0,297.5,308.8,157.28907218972896,45.9,150,0,0,0,0,0,0
8670,M23529,1,297.5,308.8,154.04275978101953,52.3,152,0,0,0,0,0,0
8671,L55850,0,297.5,308.9,165.5619328441821,30.4,155,0,0,0,0,0,0
8672,L55851,0,297.5,308.8,160.22122533307945,37.8,157,0,0,0,0,0,0
8673,L55852,0,297.5,308.8,137.3923187169936,50.3,159,0,0,0,0,0,0
8674,L55853,0,297.4,308.6,156.4513141487717,42.6,161,0,0,0,0,0,0
8675,M23534,1,297.4,308.6,160.01178582284012,29.1,163,0,0,0,0,0,0
8676,H38089,2,297.3,308.6,176.7669466419857,29.4,166,0,0,0,0,0,0
8677,M23536,1,297.3,308.5,159.17402778188284,42.4,171,0,0,0,0,0,0
8678,M23537,1,297.3,308.5,174.25367251911388,28.9,174,0,0,0,0,0,0
8679,L55858,0,297.3,308.5,158.54570925116488,44.5,177,0,0,0,0,0,0
8680,L55859,0,297.3,308.5,152.47196345422464,54.2,179,0,0,0,0,0,0
8681,L55860,0,297.2,308.5,156.4513141487717,39.6,181,0,0,0,0,0,0
8682,L55861,0,297.2,308.4,168.07520696705393,30.0,183,0,0,0,0,0,0
8683,M23542,1,297.2,308.5,141.68582867689966,46.5,185,0,0,0,0,0,0
8684,L55863,0,297.2,308.5,151.52948565814768,47.9,188,0,0,0,0,0,0
8685,L55864,0,297.2,308.5,166.29497113001972,40.4,190,0,0,0,0,0,0
8686,H38099,2,297.2,308.5,159.59290680236148,41.4,192,0,0,0,0,0,0
8687,M23546,1,297.2,308.5,168.7035254977719,31.6,197,0,0,0,0,0,0
8688,M23547,1,297.2,308.5,167.97048721193426,34.9,200,0,0,0,0,0,0
8689,L55868,0,297.1,308.5,155.29939684245542,46.9,203,0,0,0,0,0,0
8690,L55869,0,297.1,308.4,161.58258214963502,39.6,205,0,0,0,0,0,0
8691,L55870,0,297.1,308.5,138.54423602330985,44.4,207,1,1,0,0,0,0
8692,L55871,0,297.1,308.5,162.83921921107094,36.2,0,0,0,0,0,0,0
8693,L55872,0,297.1,308.4,165.77137235442143,31.9,2,0,0,0,0,0,0
8694,M23553,1,297.2,308.5,165.87609210954108,40.0,4,0,0,0,0,0,0
8695,L55874,0,297.2,308.5,184.93508754131915,25.8,7,0,0,0,0,0,0
8696,M23555,1,297.2,308.6,156.87019316925034,44.4,9,0,0,0,0,0,0
8697,L55876,0,297.2,308.6,147.96901398407925,49.8,12,0,0,0,0,0,0
8698,L55877,0,297.3,308.6,157.60323145508795,33.5,14,0,0,0,0,0,0
8699,H38112,2,297.3,308.7,150.58700786207075,46.2,16,0,0,0,0,0,0
8700,M23559,1,297.3,308.7,173.31119472303692,34.1,21,0,0,0,0,0,0
8701,M23560,1,297.3,308.7,151.94836467862632,43.8,24,0,0,0,0,0,0
8702,M23561,1,297.3,308.7,153.5191610054212,38.4,27,0,0,0,0,0,0
8703,L55882,0,297.2,308.6,185.77284558227643,23.0,30,0,0,0,0,0,0
8704,M23563,1,297.2,308.6,134.46016557364314,51.3,32,0,0,0,0,0,0
8705,L55884,0,297.1,308.5,149.22565104551515,40.0,35,0,0,0,0,0,0
8706,L55885,0,297.2,308.6,150.4822881069511,52.4,37,0,0,0,0,0,0
8707,L55886,0,297.2,308.6,139.8008730847458,53.0,39,0,0,0,0,0,0
8708,L55887,0,297.2,308.5,154.04275978101953,41.7,41,0,0,0,0,0,0
8709,M23568,1,297.2,308.5,142.8377459832159,54.0,43,0,0,0,0,0,0
8710,L55889,0,297.1,308.5,165.24777357882311,35.6,46,0,0,0,0,0,0
8711,L55890,0,297.1,308.5,179.28022076485752,32.1,48,0,0,0,0,0,0
8712,L55891,0,297.1,308.5,181.47933562237037,28.7,50,0,0,0,0,0,0
8713,L55892,0,297.2,308.6,172.99703545767795,32.1,52,0,0,0,0,0,0
8714,L55893,0,297.2,308.6,200.7477705643878,24.1,54,0,0,0,0,0,0
8715,M23574,1,297.2,308.6,151.21532639278868,41.1,56,0,0,0,0,0,0
8716,L55895,0,297.1,308.6,151.0058868825494,37.1,59,0,0,0,0,0,0
8717,M23576,1,297.1,308.6,179.8038195404558,31.3,61,0,0,0,0,0,0
8718,L55897,0,297.1,308.7,154.35691904637852,42.3,64,0,0,0,0,0,0
8719,L55898,0,297.2,308.7,158.0221104755666,39.3,66,0,0,0,0,0,0
8720,L55899,0,297.2,308.8,151.94836467862632,43.1,68,0,0,0,0,0,0
8721,L55900,0,297.3,308.8,162.73449945595127,36.1,70,0,0,0,0,0,0
8722,L55901,0,297.2,308.7,174.77727129471216,30.7,72,0,0,0,0,0,0
8723,L55902,0,297.2,308.6,143.04718549345526,50.4,74,0,0,0,0,0,0
8724,L55903,0,297.2,308.6,165.24777357882311,34.4,76,0,0,0,0,0,0
8725,M23584,1,297.2,308.6,158.44098949604523,39.0,78,0,0,0,0,0,0
8726,M23585,1,297.1,308.5,158.65042900628455,42.1,81,0,0,0,0,0,0
8727,L55906,0,297.2,308.6,163.57225749690858,33.0,84,0,0,0,0,0,0
8728,L55907,0,297.2,308.7,157.1843524346093,38.5,86,0,0,0,0,0,0
8729,M23588,1,297.2,308.7,146.39821765728436,38.1,88,0,0,0,0,0,0
8730,L55909,0,297.3,308.7,141.58110892178001,53.8,91,0,0,0,0,0,0
8731,H38144,2,297.3,308.7,164.30529578274619,33.9,93,0,0,0,0,0,0
8732,H38145,2,297.2,308.6,155.61355610781442,46.6,98,0,0,0,0,0,0
8733,L55912,0,297.2,308.6,195.1976235430458,23.6,103,0,0,0,0,0,0
8734,M23593,1,297.3,308.7,151.52948565814768,44.5,105,0,0,0,0,0,0
8735,L55914,0,297.2,308.6,145.7698991265664,41.5,108,0,0,0,0,0,0
8736,L55915,0,297.3,308.6,142.20942745249798,47.6,110,0,0,0,0,0,0
8737,L55916,0,297.3,308.7,156.1371548834127,40.2,112,0,0,0,0,0,0
8738,L55917,0,297.3,308.7,162.94393896619061,36.7,114,0,0,0,0,0,0
8739,L55918,0,297.3,308.7,160.32594508819912,36.7,116,0,0,0,0,0,0
8740,H38153,2,297.4,308.7,149.64453006599382,37.6,118,0,0,0,0,0,0
8741,M23600,1,297.4,308.8,164.72417480322483,33.9,123,0,0,0,0,0,0
8742,L55921,0,297.4,308.8,161.05898337403673,41.2,126,0,0,0,0,0,0
8743,L55922,0,297.4,308.8,153.62388076054089,39.0,128,0,0,0,0,0,0
8744,H38157,2,297.4,308.7,138.54423602330985,51.1,130,0,0,0,0,0,0
8745,M23604,1,297.4,308.7,188.28611970514828,23.0,135,0,0,0,0,0,0
8746,L55925,0,297.4,308.6,147.75957447383993,46.3,138,0,0,0,0,0,0
8747,L55926,0,297.3,308.5,160.01178582284012,44.5,140,0,0,0,0,0,0
8748,L55927,0,297.3,308.5,157.4985116999683,42.0,142,0,0,0,0,0,0
8749,L55928,0,297.3,308.5,144.93214108560912,39.6,144,0,0,0,0,0,0
8750,L55929,0,297.2,308.4,175.61502933566945,26.4,146,0,0,0,0,0,0
8751,L55930,0,297.3,308.5,184.72564803107983,30.8,148,0,0,0,0,0,0
8752,M23611,1,297.4,308.5,154.14747953613917,42.0,150,0,0,0,0,0,0
8753,M23612,1,297.4,308.5,153.41444125030156,55.9,153,0,0,0,0,0,0
8754,M23613,1,297.4,308.6,173.52063423327624,33.1,156,0,0,0,0,0,0
8755,L55934,0,297.4,308.6,171.2167996206437,30.5,159,0,0,0,0,0,0
8756,M23615,1,297.4,308.7,165.66665259930176,31.9,161,0,0,0,0,0,0
8757,L55936,0,297.5,308.7,184.41148876572083,26.2,164,0,0,0,0,0,0
8758,L55937,0,297.5,308.8,166.19025137490004,34.9,166,0,0,0,0,0,0
8759,M23618,1,297.5,308.7,151.42476590302803,53.0,168,0,0,0,0,0,0
8760,M23619,1,297.5,308.7,141.58110892178001,53.0,171,0,0,0,0,0,0
